Phase;Site id;Municipality;Site name;Collection;Main number;Subnumber;p;i;z;Category;Type;Subtype;Subtype 2;Subtype (Finnish);Certainty;Count (1-10);Count (10-100);Count (>100);Main temper (Finnish);Other tempers (Finnish);Preroman IA;Early Roman IA;Late Roman IA;Migration period;Merovingian period;Viking period;Crusade period;1100-1300;1400-1500;Settlement site;Cremation cemetery;Inhumation cemetery;Cairn;Stray find;Hoard;Other context;Decoration;Wave motif;Grid motif;Cord impression;Decoration elements (Finnish);Wall thickness 1 (mm);Wall thickness 2 (mm);Rim thickness 1 (mm);Rim thickness 2 (mm);Other notes (Finnish);Crust;;Photo ID
IA;50010032;Eura;Luistari;KM;18000;4638;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;TRUE;FALSE;FALSE;FALSE;Kohoharja ja kaksi uurretta;;;;;Saviastia, katkelmalline n, kork. n. 120 mm, halk. 255 mm, pyöreäpohjainen, koristettu kohoharjalla ja kahdella uurteella (Kt. 125/410:2). Lisäksi irrallisia palasia ja paljon muruja.;FALSE;;KM 18000_4638
IA;50010032;Eura;Luistari;KM;18000;4640;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 9 kpl, astiosta 4638. Palaset on löydetty haudan 412 täytemaasta.;FALSE;;KM 18000_4640
IA;50010032;Eura;Luistari;KM;18000;216;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpala, profiloitu.;FALSE;;KM 18000_216
IA;50010032;Eura;Luistari;KM;18000;217;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 38 kpl, koristeettomia. ;FALSE;;KM 18000_217
IA;50010032;Eura;Luistari;KM;18000;220;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 12 kpl, koristeettomia.;FALSE;;KM 18000_220
IA;50010032;Eura;Luistari;KM;22346;76;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;;FALSE;;KM 22346_76
IA;50010032;Eura;Luistari;KM;22346;108;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;;FALSE;;KM 22346_108
IA;50010032;Eura;Luistari;KM;22346;109;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;;FALSE;;KM 22346_109
IA;50010032;Eura;Luistari;KM;22346;167;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja.;FALSE;;KM 22346_167
IA;50010032;Eura;Luistari;KM;22346;259;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja;FALSE;;KM 22346_259
IA;50010032;Eura;Luistari;KM;22346;289;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;;FALSE;;KM 22346_289
IA;50010032;Eura;Luistari;KM;22346;314;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;TRUE;FALSE;FALSE;FALSE;;;;;;Koristettu saviastianpala;FALSE;;KM 22346_314
IA;50010032;Eura;Luistari;KM;22346;440;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;;FALSE;;KM 22346_440
IA;50010032;Eura;Luistari;KM;22346;450;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Pieniksi paloiksi särkynyt saviastia;FALSE;;KM 22346_450
IA;50010032;Eura;Luistari;KM;22346;497;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;TRUE;FALSE;FALSE;FALSE;;;;;;Koristetun saviastian jäännökset;FALSE;;KM 22346_497
IA;50010032;Eura;Luistari;KM;22346;718;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Paikalleen särkyneen saviastian jäännökset.;FALSE;;KM 22346_718
IA;50010032;Eura;Luistari;KM;22346;723;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpala;FALSE;;KM 22346_723
IA;50010032;Eura;Luistari;KM;22346;727;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpala;FALSE;;KM 22346_727
IA;50010032;Eura;Luistari;KM;22346;741;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;;FALSE;;KM 22346_741
IA;50010032;Eura;Luistari;KM;23183;25;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Sijoilleen särkynyt saviastia;FALSE;;KM 23183_25
IA;50010032;Eura;Luistari;KM;23183;109;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;;FALSE;;KM 23183_109
IA;50010032;Eura;Luistari;KM;23183;155;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Suuria saviastianpaloja;FALSE;;KM 23183_155
IA;50010032;Eura;Luistari;KM;23183;157;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Suuria saviastianpaloja;FALSE;;KM 23183_157
IA;50010032;Eura;Luistari;KM;23183;193;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;;FALSE;;KM 23183_193
IA;50010032;Eura;Luistari;KM;23183;584;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja;FALSE;;KM 23183_584
IA;50010032;Eura;Luistari;KM;23183;263;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;;FALSE;;KM 23183_263
IA;50010032;Eura;Luistari;KM;23183;377;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;;FALSE;;KM 23183_377
IA;50010032;Eura;Luistari;KM;23183;433;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;;FALSE;;KM 23183_433
IA;50010032;Eura;Luistari;KM;23183;631;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;TRUE;FALSE;FALSE;FALSE;;;;;;koristetun saviastian jäännökset;FALSE;;KM 23183_631
IA;50010032;Eura;Luistari;KM;23607;88;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;kolmisakaraisen korvan katkelma, -1800 - 500, pronssikausi, Museoviraston hankintaerä KM23607:1-522.;FALSE;;KM 23607_88
IA;50010032;Eura;Luistari;KM;23607;89;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;saviastianpaloja, -1800 - 500, pronssikausi, Museoviraston hankintaerä KM23607:1-522.;FALSE;;KM 23607_89
IA;50010032;Eura;Luistari;KM;23607;455;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;;FALSE;;KM 23607_455
IA;50010032;Eura;Luistari;KM;23607;478;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;;FALSE;;KM 23607_478
IA;50010032;Eura;Luistari;KM;23607;514;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Kaksi saviastianpalaa;FALSE;;KM 23607_514
IA;50010032;Eura;Luistari;KM;23607;516;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;saviastianpaloja;FALSE;;KM 23607_516
IA;50010032;Eura;Luistari;KM;23607;517;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;saviastianpaloja;FALSE;;KM 23607_517
IA;50010032;Eura;Luistari;KM;24388;45;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;melko suuri saviastianpala jossa oli jyrkkä olkakulma;FALSE;;KM 24388_45
IA;50010032;Eura;Luistari;KM;24388;83;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;;FALSE;;KM 24388_83
IA;50010032;Eura;Luistari;KM;24388;84;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;;FALSE;;KM 24388_84
IA;50010032;Eura;Luistari;KM;24388;85;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;;FALSE;;KM 24388_85
IA;50010032;Eura;Luistari;KM;24388;86;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;;FALSE;;KM 24388_86
IA;50010032;Eura;Luistari;KM;24388;87;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;;FALSE;;KM 24388_87
IA;50010032;Eura;Luistari;KM;24388;88;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;;FALSE;;KM 24388_88
IA;50010032;Eura;Luistari;KM;24388;141;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastia;FALSE;;KM 24388_141
IA;50010032;Eura;Luistari;KM;24388;142;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastia;FALSE;;KM 24388_142
IA;50010032;Eura;Luistari;KM;24388;156;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpala;FALSE;;KM 24388_156
IA;50010032;Eura;Luistari;KM;24388;188;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastia, lähes hahmollaan. Museoviraston hankintaerä KM24388:1-525.;FALSE;;KM 24388_188
IA;50010032;Eura;Luistari;KM;24388;329;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;;FALSE;;KM 24388_329
IA;50010032;Eura;Luistari;KM;24388;419;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastia;FALSE;;KM 24388_419
IA;50010032;Eura;Luistari;KM;24388;420;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastia;FALSE;;KM 24388_420
IA;50010032;Eura;Luistari;KM;24388;421;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastia;FALSE;;KM 24388_421
IA;50010032;Eura;Luistari;KM;24740;10;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;;FALSE;;KM 24740_10
IA;50010032;Eura;Luistari;KM;24740;11;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;;FALSE;;KM 24740_11
IA;50010032;Eura;Luistari;KM;24740;12;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;;FALSE;;KM 24740_12
IA;50010032;Eura;Luistari;KM;24740;116;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja;FALSE;;KM 24740_116
IA;50010032;Eura;Luistari;KM;24740;124;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja;FALSE;;KM 24740_124
IA;50010032;Eura;Luistari;KM;24740;173;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;saviastia, saviastian paloja 4 kpl,  800 - 1050, viikinkiaika, rautakausi, Museoviraston hankintaerä, KM24740:1-657.;FALSE;;KM 24740_173
IA;50010032;Eura;Luistari;KM;24740;193;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;;FALSE;;KM 24740_193
IA;50010032;Eura;Luistari;KM;24740;214;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;;FALSE;;KM 24740_214
IA;50010032;Eura;Luistari;KM;24740;215;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;;FALSE;;KM 24740_215
IA;50010032;Eura;Luistari;KM;24740;216;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;;FALSE;;KM 24740_216
IA;50010032;Eura;Luistari;KM;24740;391;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja;FALSE;;KM 24740_391
IA;50010032;Eura;Luistari;KM;24740;412;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Suuri saviastianpala;FALSE;;KM 24740_412
IA;50010032;Eura;Luistari;KM;24740;416;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastia;FALSE;;KM 24740_416
IA;50010032;Eura;Luistari;KM;24740;421;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastia;FALSE;;KM 24740_421
IA;50010032;Eura;Luistari;KM;24740;487;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastia;FALSE;;KM 24740_487
IA;50010032;Eura;Luistari;KM;24740;488;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastia;FALSE;;KM 24740_488
IA;50010032;Eura;Luistari;KM;24740;489;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastia;FALSE;;KM 24740_489
IA;50010032;Eura;Luistari;KM;24740;490;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastia;FALSE;;KM 24740_490
IA;50010032;Eura;Luistari;KM;24740;499;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;;FALSE;;KM 24740_499
IA;50010032;Eura;Luistari;KM;24740;580;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;saviastianpaloja;FALSE;;KM 24740_580
IA;50010032;Eura;Luistari;KM;24740;593;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;saviastianpaloja;FALSE;;KM 24740_593
IA;50010032;Eura;Luistari;KM;24740;594;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;saviastianpaloja;FALSE;;KM 24740_594
IA;50010032;Eura;Luistari;KM;24740;610;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;saviastianpaloja;FALSE;;KM 24740_610
IA;50010032;Eura;Luistari;KM;24740;616;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;saviastianpaloja;FALSE;;KM 24740_616
IA;50010032;Eura;Luistari;KM;24740;630;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;saviastianpaloja;FALSE;;KM 24740_630
IA;50010032;Eura;Luistari;KM;24740;631;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;saviastianpaloja;FALSE;;KM 24740_631
